flagged_twitter_url,flagged_tweet_id,username_handle,flagged_date,lumen_filename,lumen_url,screen_name,user_desc, status_count,following_count,followers_count,active_status,tweet_id2,us_tweet_text,india_tweet_text,monthyear
https://twitter.com/BanglarGorboMB/status/1384749050184945664,1384749050184945664,BanglarGorboMB,2021-04-23 00:00:00,April_23_2021_Lumen_India.pdf,https://lumendatabase.org/notices/23586783,Banglar Gorbo Mamata,"Celebrating Mamata Banerjee as the protector & guardian of our constitution, proponent & custodian of Bengal's Culture, & an architect who is building Bengal",10072,4,184316,active,1384749050184945664,Code 144: No status found with that ID.,No status found with that ID (Code 144),2021-4
https://twitter.com/BPNath/status/1384754049514356737,1384754049514356737,BPNath,2021-04-23 00:00:00,April_23_2021_Lumen_India.pdf,https://lumendatabase.org/notices/23586783,Biraja Prasad Nath,Entrepreneur and Social Activist.,2171,481,177,active,1384754049514356737,"Source (@aajtak) - Modi is going to start his debut Bollywood movie ""Pandemic Prachar"". 
#Modidebutbollywoodmovie #pandemicprachar 
#ModiResignOrRepeal #ModiResign #ModiMadeDisaster #ModiMadeDisaster https://t.co/NOPPWIbuic",No status found with that ID (Code 144),2021-4
https://twitter.com/DarjeelingVoice/status/1384399460822781954,1384399460822781954,DarjeelingVoice,2021-04-23 00:00:00,April_23_2021_Lumen_India.pdf,https://lumendatabase.org/notices/23586783,Voice Of Darjeeling,AITC,48218,2189,1709,active,1384399460822781954,"People are dying in Corona and the BJP government is dying. Shameless Modi government to win the vote.
#ModiHataoDeshBachao https://t.co/1faHKio6N7",This Tweet from @BPNath has been withheld in India in response to a legal demand. Learn more.,2021-4
https://twitter.com/dinesh_chauhan/status/1384165705881317377?s=08,1384165705881317377?s=08,dinesh_chauhan,2021-04-23 00:00:00,April_23_2021_Lumen_India.pdf,https://lumendatabase.org/notices/23586783,Dinesh Chauhan,"🔰Satire/Sarcasm, Social Media Activist, Views R personal, RT isn't Endorsement, Respect all religions, Live and let live, जय माता की।🙏",98754,6088,8429,active,1384165705881317377?s=08,Code 144: No status found with that ID.,This Tweet from @DarjeelingVoice has been withheld in India in response to a legal demand. Learn more.,2021-4
https://twitter.com/ErShubhamGoyal/status/1384544422201724933,1384544422201724933,ErShubhamGoyal,2021-04-23 00:00:00,April_23_2021_Lumen_India.pdf,https://lumendatabase.org/notices/23586783,Er Shubham Goyal,,55,59,13,active,1384544422201724933,Code 144: No status found with that ID.,No status found with that ID (Code 144),2021-4
https://twitter.com/FriedrichPieter/status/1384424469771526145,1384424469771526145,FriedrichPieter,2021-04-23 00:00:00,April_23_2021_Lumen_India.pdf,https://lumendatabase.org/notices/23586783,Pieter Friedrich,"Experte für Südasien-Angelegenheiten. I believe in bold, factual, aggressive & adversarial journalism. Anti-war. RTs ≠ endorsement.",26201,869,34893,active,1384424469771526145,"The reality of #India under the #Modi regime. At least the healthcare is free? #COVIDSecondWaveInIndia 
#IndiaFightsCorona #ModiFailsIndia #ModiResign https://t.co/poOzkWt4Qh",No status found with that ID (Code 144),2021-4
https://twitter.com/GhatakMoloy/status/1384385821956923393,1384385821956923393,GhatakMoloy,2021-04-23 00:00:00,April_23_2021_Lumen_India.pdf,https://lumendatabase.org/notices/23586783,Moloy Ghatak,"MIC Govt of WB , MLA Asansol Uttar Vidhansabha",610,137,15840,active,1384385821956923393,"India will never forgive PM @narendramodi for underplaying the corona situation in the country and letting so many people die due to mismanagement.
At a time when India is going through a health crisis,PM chose to export millions of vaccine to other nations 
#ModiHataoDeshBachao https://t.co/5sQRfT7kpB",This Tweet from @FriedrichPieter has been withheld in India in response to a legal demand. Learn more.,2021-4
https://twitter.com/ikaur_deep/status/1384690449785491457,1384690449785491457,ikaur_deep,2021-04-23 00:00:00,April_23_2021_Lumen_India.pdf,https://lumendatabase.org/notices/23586783,...ਗਗਨਦੀਪ ਕੌਰ 🍥,ਇਨਕਲਾਬ ਜ਼ਿੰਦਾਬਾਦ | Ꮖ 𝐒𝐮𝐩𝐩𝐨𝐫𝐭 #FarmersProtest 🚜| 𝐒𝐭𝐨𝐨𝐝𝐞𝐦𝐭📚,15748,830,1799,active,1384690449785491457,"Modi is a virus who can do reckless rallies anywhere, anytime!

#FarmersVsModiVirus https://t.co/011OICkzbg",This Tweet from @GhatakMoloy has been withheld in India in response to a legal demand. Learn more.,2021-4
https://twitter.com/india_logic/status/1384715439826116616,1384715439826116616,india_logic,2021-04-23 00:00:00,April_23_2021_Lumen_India.pdf,https://lumendatabase.org/notices/23586783,LogicIndia,Indian Patriot not a Nationalist,26976,162,171,active,1384715439826116616,@rishibagree Need latest pics...? Ok https://t.co/LWO1EgmwAd,This Tweet from @ikaur_deep has been withheld in India in response to a legal demand. Learn more.,2021-4
https://twitter.com/jashansl12/status/1384759114958577664,1384759114958577664,jashansl12,2021-04-23 00:00:00,April_23_2021_Lumen_India.pdf,https://lumendatabase.org/notices/23586783,,,,,,Code 50: User not found.,1384759114958577664,Code 144: No status found with that ID.,This Tweet from @india_logic has been withheld in India in response to a legal demand. Learn more.,2021-4
https://twitter.com/m_hassan753/status/1384789901497929728,1384789901497929728,m_hassan753,2021-04-23 00:00:00,April_23_2021_Lumen_India.pdf,https://lumendatabase.org/notices/23586783,Hassan,"Socialist..stand with truth and for the truth.
Life is a journey of experience.
RT's aren't endorsements",811,119,14,active,1384789901497929728,"Indian health system is on road now
On exporting covid vaccine to other countries and in becoming WORLD LEADER our PM have compromised with the NATIONS PEOPLE.
@PMOIndia
@MoHFW_INDIA @AyushmanNHA
#COVIDEmergency
#BjpResponsibleForCoronaInIndia
#vaccine
#OxygenCylinders https://t.co/0jZXrR7CQR",No status found with that ID (Code 144),2021-4
https://twitter.com/MDEmranAITC/status/1384806079255646210,1384806079255646210,MDEmranAITC,2021-04-23 00:00:00,April_23_2021_Lumen_India.pdf,https://lumendatabase.org/notices/23586783,,,,,,Code 50: User not found.,1384806079255646210,"Found this on social media. Quite a telling image I must admit. 

#ModiMadeDisaster, that’s the only caption that comes to my mind for this frame! https://t.co/CY9IhrYQyA https://t.co/J1w59tsbji",This Tweet from @m_hassan753 has been withheld in India in response to a legal demand. Learn more.,2021-4
https://twitter.com/revanth_anumula/status/1383328923077865480,1383328923077865480,revanth_anumula,2021-04-23 00:00:00,April_23_2021_Lumen_India.pdf,https://lumendatabase.org/notices/23586783,Revanth Reddy,"Member of Parliament- Malkajgiri Constituency    President,Telangana Pradesh Congress Committee",1694,62,253223,active,1383328923077865480,"India recording over 2 lakh cases everyday,shortage of vaccines,shortage of medicines,increasing number of deaths....healthcare system is collapsing....!
#ModiMadeDisaster https://t.co/tnZP64dOyD",This Tweet from @MdEmranoffical has been withheld in India in response to a legal demand. Learn more.,2021-4
https://twitter.com/SufanRahman/status/1384769940381523973,1384769940381523973,SufanRahman,2021-04-23 00:00:00,April_23_2021_Lumen_India.pdf,https://lumendatabase.org/notices/23586783,Habeeb Ur Rahman-Sufan محمد حبیب الرحمٰن,Business Analyst in the Hospital Domain Industry.Intrested in Social Activity and bringing different communities together to make our beloved India the greatest,1620,753,270,active,1384769940381523973,Code 144: No status found with that ID.,This Tweet from @revanth_anumula has been withheld in India in response to a legal demand. Learn more.,2021-4
https://twitter.com/TSP_JALE/status/1384754443393011719,1384754443393011719,TSP_JALE,2021-04-23 00:00:00,April_23_2021_Lumen_India.pdf,https://lumendatabase.org/notices/23586783,Tipu Sultan Party Jale Darbhanga,Tipu Sultan Party Official Account @TSP4India,1435,432,524,active,1384754443393011719,"Please🙏 Max RT Fast RT👇👇 

#PMCaresFund_का_हिसाब_दो
#मयूर_को_प्रमोशन_दो
#COVIDEmergency2021 https://t.co/58aWZJL93O",No status found with that ID (Code 144),2021-4
https://twitter.com/vijaypks51/status/1384656288869584897,1384656288869584897,vijaypks51,2021-04-23 00:00:00,April_23_2021_Lumen_India.pdf,https://lumendatabase.org/notices/23586783,,,,,,Code 50: User not found.,1384656288869584897,"दीप नहीं अब लाशें जल रही है लोग थाली नहीं अब छाती पीट रहे हैं..!!
आत्मनिर्भर भारत सरकार चुनावी रैलियों में व्यस्त हैं..?

#गुफागुरु बनने के बिल्कुल करीब हैं..!!

#PMCaresFund_का_हिसाब_दो https://t.co/TxKkd9cdU8",This Tweet from @TSP_JALE has been withheld in India in response to a legal demand. Learn more.,2021-4
https://twitter.com/Faisalkoushur,,Faisalkoushur,2017-09-03 00:00:00,August_16_14959825_Lumen_replacement.pdf,https://lumendatabase.org/notices/14959825,Faisal Muhammad,"Your account has been withheld in India in response to a legal demand. Learn more.

New account https://t.co/NKBK7YsovH",8445,225,763,active,,,This Tweet from @BebakVijay has been withheld in India in response to a legal demand. Learn more.,2017-9
https://twitter.com/IrfanSOfficial,,IrfanSOfficial,2017-09-03 00:00:00,August_16_14959825_Lumen_replacement.pdf,https://lumendatabase.org/notices/14959825,Irfan Sadiq,Teacher by Choice | Visionary Mind | #SM Activist | #Quran & #Hadith |Blogger | #Poetry | #Patriot | #نظریہ_پاکستان | #Traveling |,5769,234,2161,active,,,No data available for specified ID (Code 8),2017-9
https://twitter.com/kashurboey,,kashurboey,2017-09-03 00:00:00,August_16_14959825_Lumen_replacement.pdf,https://lumendatabase.org/notices/14959825,,,,,,Code 50: User not found.,,,No data available for specified ID (Code 8),2017-9
https://twitter.com/nurnisha23,,nurnisha23,2017-09-03 00:00:00,August_16_14959825_Lumen_replacement.pdf,https://lumendatabase.org/notices/14959825,,,,,,Code 50: User not found.,,,No data available for specified ID (Code 8),2017-9
https://twitter.com/pzumer,,pzumer,2017-09-03 00:00:00,August_16_14959825_Lumen_replacement.pdf,https://lumendatabase.org/notices/14959825,,,,,,,,,No data available for specified ID (Code 8),2017-9
https://twitter.com/uniteNdefend,,uniteNdefend,2017-09-03 00:00:00,August_16_14959825_Lumen_replacement.pdf,https://lumendatabase.org/notices/14959825,Unite & Defend,"Mission of Team #UniteNDefend is to support the Great Alliance of Islamic Countries, Defense of #Pakistan & Movement of #FreeKashmir  #FreePalestine",348,14,192,active,,,No data available for specified ID (Code 8),2017-9
https://twitter.com/Uqab_,,Uqab_,2017-09-03 00:00:00,August_16_14959825_Lumen_replacement.pdf,https://lumendatabase.org/notices/14959825,,,,,,Code 50: User not found.,,,No data available for specified ID (Code 8),2017-9
https://twitter.com/_salee_m/status/892244181338525696,892244181338525696,_salee_m,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,Code 50: User not found.,892244181338525696,Code 144: No status found with that ID.,No data available for specified ID (Code 8),2017-9
https://twitter.com/Armaaan24/status/888326632209080320,888326632209080320,Armaaan24,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,Code 63: User has been suspended.,888326632209080320,Code 63: User has been suspended.,No status found with that ID (Code 144),2017-9
https://twitter.com/Armaaan24/status/891513275103535105,891513275103535105,Armaaan24,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,Code 63: User has been suspended.,891513275103535105,Code 63: User has been suspended.,User has been suspended (Code 63),2017-9
https://twitter.com/bhat_ashan/status/892808081909862400,892808081909862400,bhat_ashan,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,Code 50: User not found.,892808081909862400,Code 144: No status found with that ID.,User has been suspended (Code 63),2017-9
https://twitter.com/BhatAnam_/status/892268100900446208,892268100900446208,BhatAnam_,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,Code 63: User has been suspended.,892268100900446208,Code 63: User has been suspended.,No status found with that ID (Code 144),2017-9
https://twitter.com/BhatAnam_/status/892277582380449792,892277582380449792,BhatAnam_,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,Code 63: User has been suspended.,892277582380449792,Code 63: User has been suspended.,User has been suspended (Code 63),2017-9
https://twitter.com/BuzzFeedIOK/status/892398071346155530,892398071346155530,BuzzFeedIOK,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,Code 63: User has been suspended.,892398071346155530,Code 63: User has been suspended.,User has been suspended (Code 63),2017-9
https://twitter.com/BuzzFeedIOK/status/892684507823972352,892684507823972352,BuzzFeedIOK,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,Code 63: User has been suspended.,892684507823972352,Code 63: User has been suspended.,User has been suspended (Code 63),2017-9
https://twitter.com/DawnOfFreedom1/status/888297691066892288,888297691066892288,DawnOfFreedom1,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,Code 63: User has been suspended.,888297691066892288,Code 63: User has been suspended.,User has been suspended (Code 63),2017-9
https://twitter.com/Er_TajamulIslam/status/883203850232049664,883203850232049664,Er_TajamulIslam,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,Code 50: User not found.,883203850232049664,https://t.co/9ZkkHq0tVW,User has been suspended (Code 63),2017-9
https://twitter.com/fazalullahSkr/status/854355764818739200,854355764818739200,fazalullahSkr,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,Fazalullah Shaikh,"I LOVE ISLAM
I LOVE HARMAIN
I LOVE PAKISTAN",7419,174,1220,active,854355764818739200,Code 144: No status found with that ID.,@ertajamul7's account has been withheld in India in response to a legal demand. Learn more.,2017-9
https://twitter.com/fazalullahSkr/status/854357231130746880,854357231130746880,fazalullahSkr,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,Fazalullah Shaikh,"I LOVE ISLAM
I LOVE HARMAIN
I LOVE PAKISTAN",7419,174,1220,active,854357231130746880,Code 144: No status found with that ID.,No status found with that ID (Code 144),2017-9
https://twitter.com/FKdotPK/status/882586813063340033,882586813063340033,FKdotPK,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,Frontline Kashmir,"Occupied, Censored, Besieged, Hostaged, Curfewed - Kashmir",19936,430,23602,active,882586813063340033,#IamBurhanWani #IamWani #burhanwani #BurhanTheFreedomFighter https://t.co/VFuUUeP7vD,No status found with that ID (Code 144),2017-9
https://twitter.com/iKhanBaba/status/887931889687961600,887931889687961600,iKhanBaba,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,Khalid Khan,|| #Follow me = #Follow u Back 🤝|| #NayaPakistan 🇵🇰 || #PTI #Family || #Humanity || #Justice || #Respect ✌ #PakArmy #Pakistan💕 || RTs aren't Endorsement ||,9315,10004,10991,active,887931889687961600,Code 144: No status found with that ID.,@FKdotPK's account has been withheld in India in response to a legal demand. Learn more.,2017-9
https://twitter.com/iKhanBaba/status/887933192568795136,887933192568795136,iKhanBaba,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,Khalid Khan,|| #Follow me = #Follow u Back 🤝|| #NayaPakistan 🇵🇰 || #PTI #Family || #Humanity || #Justice || #Respect ✌ #PakArmy #Pakistan💕 || RTs aren't Endorsement ||,9315,10004,10991,active,887933192568795136,Code 144: No status found with that ID.,No status found with that ID (Code 144),2017-9
https://twitter.com/Jarhemkash/status/889740823247630337,889740823247630337,Jarhemkash,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,Code 63: User has been suspended.,889740823247630337,Code 144: No status found with that ID.,No status found with that ID (Code 144),2017-9
https://twitter.com/KalsoomKashmiri/status/887654019593719808,887654019593719808,KalsoomKashmiri,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,Code 50: User not found.,887654019593719808,Code 144: No status found with that ID.,No status found with that ID (Code 144),2017-9
https://twitter.com/KiranAltaf/status/883452282733514753,883452282733514753,KiranAltaf,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,#IAmBurhanWani,"Assalm alaikum, save Kashmir and Muslims all over world.
Candles blow on 2nd May
#IamBurhanWani
#MeihoonEdhi
PTI SUPPORTER
#Pakistan Zindabad
Allah Hafiz, bye.",817,0,23,active,883452282733514753,"One year ago our hero,our pride,our brother directly reached heaven
#TributeToBurhanWani https://t.co/ELjn7mPXu8",No status found with that ID (Code 144),2017-9
https://twitter.com/KiranAltaf/status/885555790139883520,885555790139883520,KiranAltaf,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,#IAmBurhanWani,"Assalm alaikum, save Kashmir and Muslims all over world.
Candles blow on 2nd May
#IamBurhanWani
#MeihoonEdhi
PTI SUPPORTER
#Pakistan Zindabad
Allah Hafiz, bye.",817,0,23,active,885555790139883520,"Every independence story is
Written with blood of shaheeds.
Shaheedon tumhara laho rang laye ga
#MartyrsDay Kashmir.
Kashmir is Pakistan",This Tweet from @KiranAltaf has been withheld in: India.,2017-9
https://twitter.com/KoshurKahar/status/883653136891744256,883653136891744256,KoshurKahar,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,Koshur Kahar,"Rebel in the mountains ⛰ Defiant Kashmiri against Injustice. ❤️ in Kashmir , Soul in Islam.",2912,307,310,active,883653136891744256,Freedom Fighter.Your martyrdom will not go in vain #BurhanWani you live in heart of all freedom loving kashmiris. #kashmir,This Tweet from @KiranAltaf has been withheld in: India.,2017-9
https://twitter.com/KoshurKahar/status/883654399658254336,883654399658254336,KoshurKahar,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,Koshur Kahar,"Rebel in the mountains ⛰ Defiant Kashmiri against Injustice. ❤️ in Kashmir , Soul in Islam.",2912,307,310,active,883654399658254336,#BurhanWani our enemy is frustrated. since your martydom they are planning and planning and failing in planning to suppress #kashmiris,This Tweet from @KoshurKahar has been withheld in: India.,2017-9
https://twitter.com/MohammadAminBh6/status/889149102818250752,889149102818250752,MohammadAminBh6,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,Code 63: User has been suspended.,889149102818250752,Code 63: User has been suspended.,This Tweet from @KoshurKahar has been withheld in: India.,2017-9
https://twitter.com/MohammadAminBh6/status/890790922954428416,890790922954428416,MohammadAminBh6,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,Code 63: User has been suspended.,890790922954428416,Code 63: User has been suspended.,User has been suspended (Code 63),2017-9
https://twitter.com/RealityMedia1/status/885565813989806080,885565813989806080,RealityMedia1,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,Burhan Wani Shaheed,Reality Media,4696,418,293,active,885565813989806080,Every Single Kashmiri is one man army against the terrorist state of India  #MartyrsDay https://t.co/yFjdSazuke,User has been suspended (Code 63),2017-9
https://twitter.com/RealityMedia1/status/889226639481212929,889226639481212929,RealityMedia1,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,Burhan Wani Shaheed,Reality Media,4696,418,293,active,889226639481212929,Every Kashmiri is a freedom fighter. Every Kashmiri is Burhan Wani  beerwah,This Tweet from @RealityMedia1 has been withheld in: India.,2017-9
https://twitter.com/SoFiHaNaN18/status/883232305300590592,883232305300590592,SoFiHaNaN18,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,Code 50: User not found.,883232305300590592,Code 144: No status found with that ID.,This Tweet from @RealityMedia1 has been withheld in: India.,2017-9
https://twitter.com/SoFiHaNaN18/status/892248321162702848,892248321162702848,SoFiHaNaN18,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,Code 50: User not found.,892248321162702848,Code 144: No status found with that ID.,No status found with that ID (Code 144),2017-9
https://twitter.com/Tanzeeeeeel/status/882834983492214784,882834983492214784,Tanzeeeeeel,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,Code 63: User has been suspended.,882834983492214784,Code 144: No status found with that ID.,No status found with that ID (Code 144),2017-9
https://twitter.com/wani_nazima/status/886270280913502208,886270280913502208,wani_nazima,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,Code 63: User has been suspended.,886270280913502208,Code 63: User has been suspended.,No status found with that ID (Code 144),2017-9
https://twitter.com/zahidhk3/status/882662059028041728,882662059028041728,zahidhk3,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,,882662059028041728,"Proud to be from your town brother.May Allah accept your cause. Death is better than slavery :Harriet Ann Jacobs
#IstandWithTruth #Burhan https://t.co/WfQBaHkZne",User has been suspended (Code 63),2017-9
https://twitter.com/zahidhk3/status/890552767001108481,890552767001108481,zahidhk3,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,,890552767001108481,Welcome to Tral my HOME-TOWN #Alqaida First time .... #ZakirMusa love you #ISupportMusa #GoIndiaGoBack #FreeKashmir https://t.co/8EPFICZt0c,@ZahidKhan___'s account has been withheld in India in response to a legal demand. Learn more.,2017-9
https://twitter.com/zeu_bintkashmir/status/892230355088003076,892230355088003076,zeu_bintkashmir,2017-09-02 00:00:00,August_24_14955219_Lumen_replacement.pdf,https://lumendatabase.org/notices/14955219,,,,,,Code 50: User not found.,892230355088003076,"In the hearts of green birds
He came from a liberated land to save us from the clutches of oppressor
We salute u
#AbuDujana
#Pulwama Kashmir https://t.co/BwFkbLq50a",@ZahidKhan___'s account has been withheld in India in response to a legal demand. Learn more.,2017-9
https://twitter.com/anandpur_exile/status/1295082279480500224,1295082279480500224,anandpur_exile,2021-04-27 00:00:00,Blocking_Order__April_22__2021_Lumen_Notice.pdf,https://lumendatabase.org/notices/23635139,ਸ਼ਮਸ਼ੇਰ ਸਿੰਘ,ਗੁਰੂਗਰੰਥ ਗੁਰੂਪੰਥ ਦਾ ਦਾਸ Living in the shadow of martyrs. ਖਾਲਿਸਤਾਨ ਜ਼ਿੰਦਾਬਾਦ co-founder @thensyf | Program Director @KhalistanCentre,11787,1119,4739,active,1295082279480500224,Khalistan Zindabad https://t.co/6PGESLV9k9,This Tweet from @FarihaNehvi has been withheld in: India.,2021-4
https://twitter.com/anandpur_exile/status/1298544964729810944,1298544964729810944,anandpur_exile,2021-04-27 00:00:00,Blocking_Order__April_22__2021_Lumen_Notice.pdf,https://lumendatabase.org/notices/23635139,ਸ਼ਮਸ਼ੇਰ ਸਿੰਘ,ਗੁਰੂਗਰੰਥ ਗੁਰੂਪੰਥ ਦਾ ਦਾਸ Living in the shadow of martyrs. ਖਾਲਿਸਤਾਨ ਜ਼ਿੰਦਾਬਾਦ co-founder @thensyf | Program Director @KhalistanCentre,11787,1119,4739,active,1298544964729810944,"There’s only a few Sikhs that worked within the system &amp; made history altering change through their actions, they all came to the same conclusion and confronted the violence of that system, and systemwale Sikhs don’t even acknowledge their existence in any meaningful way. https://t.co/PwO3AvjxUc",This Tweet from @anandpur_exile has been withheld in India in response to a legal demand. Learn more.,2021-4
https://twitter.com/anandpur_exile/status/1305062738394316801,1305062738394316801,anandpur_exile,2021-04-27 00:00:00,Blocking_Order__April_22__2021_Lumen_Notice.pdf,https://lumendatabase.org/notices/23635139,ਸ਼ਮਸ਼ੇਰ ਸਿੰਘ,ਗੁਰੂਗਰੰਥ ਗੁਰੂਪੰਥ ਦਾ ਦਾਸ Living in the shadow of martyrs. ਖਾਲਿਸਤਾਨ ਜ਼ਿੰਦਾਬਾਦ co-founder @thensyf | Program Director @KhalistanCentre,11787,1119,4739,active,1305062738394316801,"Sikhs in the military talk about being brave/having a tradition of fighting for justice, but that bravery/tradition evaporates when you ask them to acknowledge the martyrs of our recent war with the indian state - the real legacy of Sikh military icons that represent the Khalsa. https://t.co/wn1cBTUhkU",This Tweet from @anandpur_exile has been withheld in India in response to a legal demand. Learn more.,2021-4
https://twitter.com/tamilamizhthu,,tamilamizhthu,2021-04-27 00:00:00,Blocking_Order__April_22__2021_Lumen_Notice.pdf,https://lumendatabase.org/notices/23635139,தமிழ் அமிழ்து,,10993,425,29352,active,,,This Tweet from @anandpur_exile has been withheld in India in response to a legal demand. Learn more.,2021-4
https://twitter.com/i/status/1362713975150899204,1362713975150899204,i,2021-04-12 00:00:00,Blocking_Order_7_April_2021-LUMEN_Notice.pdf,https://lumendatabase.org/notices/23500421,,,,,,Code 50: User not found.,1362713975150899204,"கண்டா வரச்சொல்லுங்க.. கர்ணனை கையோட கூட்டி வாருங்க ❤️💛

#மேதகு #பிரபாகரன் https://t.co/KwuV1urKsl",No data available for specified ID (Code 8),2021-4
https://twitter.com/junaaaidshafi,,junaaaidshafi,2018-08-15 00:00:00,Copy_of_Lumen_India.pdf,https://lumendatabase.org/notices/17135197,,,,,,Code 50: User not found.,,,@anbu4tn's account has been withheld in India in response to a legal demand. Learn more.,2018-8
https://twitter.com/RebelKashmiri78,,RebelKashmiri78,2018-08-15 00:00:00,Copy_of_Lumen_India.pdf,https://lumendatabase.org/notices/17135197,Kashmiri Rebel,#My Location Is Enough to Narrate My Story,41,73,56,active,,,No data available for specified ID (Code 8),2018-8
https://twitter.com/Anas_Manzoor01/status/1204388890901176321,1204388890901176321,Anas_Manzoor01,2020-03-04 00:00:00,Copy_of_Template_Lumen_India_(1).pdf,https://lumendatabase.org/notices/20229208,Anas Manzoor,"‏‏‏‏‏کشمیر کا بیٹا ہوں_
غلامی سے نفرت ہے",1476,261,504,active,1204388890901176321,Code 144: No status found with that ID.,No data available for specified ID (Code 8),2020-3
https://twitter.com/ArMankashmiri/status/1015862676533243909,1015862676533243909,ArMankashmiri,2020-03-04 00:00:00,Copy_of_Template_Lumen_India_(1).pdf,https://lumendatabase.org/notices/20229208,ArMan kashmiri,@TeamGreen_PK3,6650,637,159,active,1015862676533243909,"Shaheed burhan wani... 
#BurhanWani
#BurhanDay
#Burhan https://t.co/wUjS7YuQZ5",No status found with that ID (Code 144),2020-3
https://twitter.com/ArMankashmiri/status/1015867045248950272,1015867045248950272,ArMankashmiri,2020-03-04 00:00:00,Copy_of_Template_Lumen_India_(1).pdf,https://lumendatabase.org/notices/20229208,ArMan kashmiri,@TeamGreen_PK3,6650,637,159,active,1015867045248950272,"Burhan Muzafar wani Shaheed
#BurhanWani
#KashmirKaBetaBurhan
#BurhanDay
#Burhan https://t.co/FmflSvZrXE",This Tweet from @ArMankashmiri has been withheld in India in response to a legal demand. Learn more.,2020-3
https://twitter.com/arsalakhanpk/status/1158028777647202305,1158028777647202305,arsalakhanpk,2020-03-04 00:00:00,Copy_of_Template_Lumen_India_(1).pdf,https://lumendatabase.org/notices/20229208,Arsala Khan,🇵🇰 ‏زندگی کی اصل اڑان ابھی باقی ہے ‏غزوہِ ہند کا امتحان ابھی باقی ہے ‏ابھی تو ناپی ہے مٹھی بھر زمین ہم نے ‏ابھی تو پورا ہندوستان باقی ہے ❤,6816,339,281,active,1158028777647202305,"#KashmirBleedsUNSleeps
#SaveKashmirSOS 
#KashmirBleeds 
#KashmirUnderThreat #SaveLivesInKashmir https://t.co/fLzfcnpizV",This Tweet from @ArMankashmiri has been withheld in India in response to a legal demand. Learn more.,2020-3
